				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
回家	煙	煙囟	火車	0.409	0.316	0.337	0.273	0.136	0.148	0.232
山洞	機車	當兵	火車	0.406	0.276	0.445	0.347	0.213	0.232	0.218
山洞	工具	遠行	火車	0.403	0.276	0.306	0.41	0.169	0.209	0.211
山洞	動力	冒煙	火車	0.402	0.276	0.389	0.31	0.184	0.17	0.219
旅行	便當	煤炭	火車	0.402	0.345	0.417	0.319	0.236	0.224	0.22
月台	旅行	當兵	火車	0.401	0.346	0.345	0.347	0.23	0.18	0.227
月台	當兵	煙囟	火車	0.401	0.346	0.347	0.273	0.18	0.23	0.156
交通	月台	煙囟	火車	0.399	0.391	0.346	0.273	0.243	0.139	0.23
回家	山洞	煙	火車	0.389	0.316	0.276	0.337	0.24	0.136	0.164
煙	遲到	煙囟	火車	0.384	0.337	0.371	0.273	0.216	0.232	0.149
山洞	動力	工具	火車	0.383	0.276	0.389	0.306	0.184	0.169	0.235
回家	交通	月台	火車	0.378	0.316	0.391	0.346	0.225	0.207	0.243
回家	煤炭	工具	火車	0.377	0.316	0.319	0.306	0.152	0.215	0.198
回家	工具	冒煙	火車	0.375	0.316	0.306	0.31	0.215	0.223	0.119
旅行	煙	煙囟	火車	0.372	0.345	0.337	0.273	0.187	0.163	0.232
山洞	遠行	冒煙	火車	0.371	0.276	0.41	0.31	0.209	0.17	0.245
回家	誤點	工具	火車	0.365	0.316	0.426	0.306	0.225	0.215	0.243
旅行	動力	當兵	火車	0.36	0.345	0.389	0.347	0.244	0.227	0.25
旅行	煤炭	當兵	火車	0.357	0.345	0.319	0.347	0.224	0.227	0.203
回家	月台	煙囟	火車	0.349	0.316	0.346	0.273	0.207	0.148	0.23
山洞	動力	當兵	火車	0.346	0.276	0.389	0.347	0.184	0.232	0.25
月台	旅行	煙囟	火車	0.34	0.346	0.345	0.273	0.23	0.23	0.163
回家	月台	工具	火車	0.323	0.316	0.346	0.306	0.207	0.215	0.223
月台	煙	煙囟	火車	0.314	0.346	0.337	0.273	0.18	0.23	0.232
回家	山洞	工具	火車	0.274	0.316	0.276	0.306	0.24	0.215	0.169
回家	山洞	冒煙	火車	0.269	0.316	0.276	0.31	0.24	0.223	0.17
