				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
髒亂	暴動	逛街	街頭	0.439	0.391	0.357	0.351	0.227	0.225	0.208
髒亂	舞蹈	逛街	街頭	0.438	0.391	0.296	0.351	0.148	0.225	0.228
商店	霸王	拜票	街頭	0.436	0.305	0.387	0.314	0.202	0.194	0.174
熱鬧	招牌	行人	街頭	0.436	0.379	0.316	0.354	0.201	0.18	0.233
抗議	招牌	街燈	街頭	0.434	0.406	0.316	0.349	0.227	0.192	0.217
行人	暴力	拜票	街頭	0.434	0.354	0.35	0.314	0.18	0.213	0.191
人群	髒亂	暴動	街頭	0.433	0.332	0.391	0.357	0.173	0.247	0.227
抗議	人群	浪人	街頭	0.432	0.406	0.332	0.353	0.246	0.175	0.238
乞丐	招牌	街燈	街頭	0.432	0.449	0.316	0.349	0.236	0.229	0.217
人潮	露宿	浪人	街頭	0.432	0.281	0.404	0.353	0.202	0.163	0.24
暴動	跳舞	街燈	街頭	0.432	0.357	0.305	0.349	0.237	0.167	0.176
抗議	舞蹈	浪人	街頭	0.431	0.406	0.296	0.353	0.23	0.175	0.219
暴動	商店	街燈	街頭	0.43	0.357	0.305	0.349	0.217	0.167	0.198
舞蹈	浪人	喧鬧	街頭	0.428	0.296	0.353	0.398	0.219	0.182	0.218
流浪	商店	拜票	街頭	0.427	0.426	0.305	0.314	0.228	0.196	0.194
流浪	商店	喧鬧	街頭	0.422	0.426	0.305	0.398	0.228	0.238	0.24
人潮	舞蹈	露宿	街頭	0.422	0.281	0.296	0.404	0.224	0.202	0.132
跳舞	行人	浪人	街頭	0.421	0.305	0.354	0.353	0.186	0.233	0.173
舞蹈	街燈	逛街	街頭	0.419	0.296	0.349	0.351	0.147	0.228	0.203
抗議	人群	招牌	街頭	0.417	0.406	0.332	0.316	0.246	0.227	0.164
表演	髒亂	暴動	街頭	0.416	0.321	0.391	0.357	0.183	0.244	0.227
流浪	暴動	商店	街頭	0.412	0.426	0.357	0.305	0.231	0.228	0.217
暴動	商店	露宿	街頭	0.412	0.357	0.305	0.404	0.217	0.232	0.205
擁擠	暴力	拜票	街頭	0.411	0.365	0.35	0.314	0.23	0.196	0.191
舞蹈	拜票	紅綠燈	街頭	0.41	0.296	0.314	0.386	0.222	0.187	0.176
招牌	行人	喧鬧	街頭	0.41	0.316	0.354	0.398	0.233	0.19	0.235
暴動	商店	拜票	街頭	0.409	0.357	0.305	0.314	0.217	0.156	0.194
抗議	商店	拜票	街頭	0.408	0.406	0.305	0.314	0.198	0.224	0.194
人群	暴動	紅綠燈	街頭	0.408	0.332	0.357	0.386	0.247	0.2	0.221
髒亂	商店	拜票	街頭	0.404	0.391	0.305	0.314	0.243	0.168	0.194
人潮	混混	髒亂	街頭	0.404	0.281	0.432	0.391	0.224	0.23	0.246
舞蹈	暴動	拜票	街頭	0.403	0.296	0.357	0.314	0.185	0.222	0.156
髒亂	暴動	跳舞	街頭	0.403	0.391	0.357	0.305	0.227	0.186	0.237
舞蹈	商店	街燈	街頭	0.402	0.296	0.305	0.349	0.202	0.147	0.198
人群	暴動	露宿	街頭	0.4	0.332	0.357	0.404	0.247	0.214	0.232
髒亂	舞蹈	商店	街頭	0.399	0.391	0.296	0.305	0.148	0.243	0.202
人群	露宿	浪人	街頭	0.397	0.332	0.404	0.353	0.214	0.238	0.24
表演	暴動	露宿	街頭	0.397	0.321	0.357	0.404	0.244	0.209	0.232
跳舞	行人	露宿	街頭	0.394	0.305	0.354	0.404	0.186	0.242	0.241
舞蹈	街燈	拜票	街頭	0.39	0.296	0.349	0.314	0.147	0.222	0.199
流浪	表演	暴動	街頭	0.387	0.426	0.321	0.357	0.242	0.231	0.244
舞蹈	行人	拜票	街頭	0.385	0.296	0.354	0.314	0.143	0.222	0.213
抗議	舞蹈	逛街	街頭	0.384	0.406	0.296	0.351	0.23	0.211	0.228
舞蹈	暴動	逛街	街頭	0.384	0.296	0.357	0.351	0.185	0.228	0.208
招牌	行人	暴力	街頭	0.38	0.316	0.354	0.35	0.233	0.226	0.18
商店	街燈	拜票	街頭	0.377	0.305	0.349	0.314	0.198	0.194	0.199
抗議	舞蹈	商店	街頭	0.376	0.406	0.296	0.305	0.23	0.198	0.202
舞蹈	商店	喧鬧	街頭	0.374	0.296	0.305	0.398	0.202	0.182	0.24
表演	暴動	紅綠燈	街頭	0.371	0.321	0.357	0.386	0.244	0.229	0.221
人潮	舞蹈	遊民	街頭	0.37	0.281	0.296	0.385	0.224	0.178	0.19
人潮	髒亂	舞蹈	街頭	0.367	0.281	0.391	0.296	0.23	0.224	0.148
髒亂	暴動	商店	街頭	0.366	0.391	0.357	0.305	0.227	0.243	0.217
暴動	跳舞	紅綠燈	街頭	0.366	0.357	0.305	0.386	0.237	0.221	0.224
舞蹈	遊民	商店	街頭	0.363	0.296	0.385	0.305	0.19	0.202	0.23
舞蹈	拜票	浪人	街頭	0.361	0.296	0.314	0.353	0.222	0.219	0.16
舞蹈	暴動	商店	街頭	0.354	0.296	0.357	0.305	0.185	0.202	0.217
暴動	跳舞	露宿	街頭	0.354	0.357	0.305	0.404	0.237	0.232	0.242
跳舞	露宿	浪人	街頭	0.347	0.305	0.404	0.353	0.242	0.233	0.24
舞蹈	逛街	浪人	街頭	0.346	0.296	0.351	0.353	0.228	0.219	0.208
抗議	舞蹈	拜票	街頭	0.338	0.406	0.296	0.314	0.23	0.224	0.222
人潮	舞蹈	浪人	街頭	0.324	0.281	0.296	0.353	0.224	0.163	0.219
人潮	舞蹈	乞丐	街頭	0.318	0.281	0.296	0.449	0.224	0.237	0.247
舞蹈	商店	拜票	街頭	0.296	0.296	0.305	0.314	0.202	0.222	0.194
