				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
運動	鴨子	蛙式	游泳	0.527	0.369	0.306	0.492	0.245	0.176	0.219
夏天	自由	體育	游泳	0.527	0.394	0.262	0.411	0.22	0.174	0.146
夏天	健康	比賽	游泳	0.526	0.394	0.331	0.387	0.18	0.169	0.237
夏天	鴨子	淹水	游泳	0.525	0.394	0.306	0.307	0.203	0.211	0.068
水	海邊	自由	游泳	0.523	0.384	0.4	0.262	0.204	0.185	0.133
健身	夏天	自由	游泳	0.522	0.491	0.394	0.262	0.218	0.186	0.22
泳裝	自由	淹水	游泳	0.522	0.402	0.262	0.307	0.196	0.168	0.086
水池	夏天	減肥	游泳	0.521	0.456	0.394	0.353	0.242	0.191	0.249
蛙式	呼吸	比賽	游泳	0.519	0.492	0.338	0.387	0.249	0.218	0.231
體育	呼吸	消暑	游泳	0.518	0.411	0.338	0.377	0.154	0.249	0.205
夏天	淹水	比賽	游泳	0.517	0.394	0.307	0.387	0.211	0.169	0.191
夏天	鴨子	體力	游泳	0.517	0.394	0.306	0.277	0.203	0.079	0.178
自由式	鴨子	陽光	游泳	0.517	0.457	0.306	0.255	0.16	0.122	0.219
鴨子	呼吸	冷水	游泳	0.517	0.306	0.338	0.398	0.123	0.22	0.182
鴨子	淹水	冷水	游泳	0.516	0.306	0.307	0.398	0.068	0.22	0.206
泳裝	自由式	體力	游泳	0.516	0.402	0.457	0.277	0.216	0.248	0.157
鴨子	海洋	消暑	游泳	0.516	0.306	0.4	0.377	0.163	0.162	0.243
鴨子	海洋	體力	游泳	0.516	0.306	0.4	0.277	0.163	0.178	0.127
體力	淹水	冷水	游泳	0.515	0.277	0.307	0.398	0.095	0.166	0.206
自由	淹水	減肥	游泳	0.515	0.262	0.307	0.353	0.086	0.14	0.182
鴨子	自由	消暑	游泳	0.514	0.306	0.262	0.377	0.147	0.162	0.122
鴨子	陽光	淹水	游泳	0.514	0.306	0.255	0.307	0.219	0.068	0.068
夏天	健康	鴨子	游泳	0.513	0.394	0.331	0.306	0.18	0.203	0.135
自由	海洋	比賽	游泳	0.512	0.262	0.4	0.387	0.249	0.147	0.14
夏天	呼吸	比賽	游泳	0.511	0.394	0.338	0.387	0.209	0.169	0.231
鴨子	海水	體育	游泳	0.51	0.306	0.451	0.411	0.225	0.238	0.195
泳裝	自由	消暑	游泳	0.509	0.402	0.262	0.377	0.196	0.214	0.122
自由	減肥	冷水	游泳	0.507	0.262	0.353	0.398	0.14	0.136	0.229
夏天	自由	比賽	游泳	0.507	0.394	0.262	0.387	0.22	0.169	0.147
鴨子	自由	蛙鏡	游泳	0.506	0.306	0.262	0.464	0.147	0.238	0.141
運動	鴨子	海水	游泳	0.505	0.369	0.306	0.451	0.245	0.151	0.225
水	自由	體育	游泳	0.504	0.384	0.262	0.411	0.185	0.221	0.146
泳裝	淹水	冷水	游泳	0.504	0.402	0.307	0.398	0.168	0.229	0.206
夏天	鴨子	呼吸	游泳	0.503	0.394	0.306	0.338	0.203	0.209	0.123
自由	體力	淹水	游泳	0.503	0.262	0.277	0.307	0.162	0.086	0.095
健康	鴨子	海水	游泳	0.502	0.331	0.306	0.451	0.135	0.226	0.225
健身	自由	海洋	游泳	0.502	0.491	0.262	0.4	0.186	0.215	0.249
自由式	淹水	呼吸	游泳	0.502	0.457	0.307	0.338	0.149	0.231	0.221
泳裝	自由	冷水	游泳	0.501	0.402	0.262	0.398	0.196	0.229	0.136
泳裝	蛙式	體力	游泳	0.501	0.402	0.492	0.277	0.235	0.248	0.188
自由	海洋	減肥	游泳	0.5	0.262	0.4	0.353	0.249	0.14	0.126
水	自由	海灘	游泳	0.5	0.384	0.262	0.361	0.185	0.188	0.134
泳裝	健康	冷水	游泳	0.497	0.402	0.331	0.398	0.207	0.229	0.198
自由式	呼吸	減肥	游泳	0.497	0.457	0.338	0.353	0.231	0.217	0.204
泳裝	淹水	呼吸	游泳	0.496	0.402	0.307	0.338	0.168	0.163	0.221
運動	海洋	消暑	游泳	0.496	0.369	0.4	0.377	0.191	0.216	0.243
夏天	鴨子	體育	游泳	0.496	0.394	0.306	0.411	0.203	0.174	0.238
呼吸	比賽	消暑	游泳	0.495	0.338	0.387	0.377	0.231	0.205	0.171
陽光	蛙式	呼吸	游泳	0.495	0.255	0.492	0.338	0.135	0.206	0.249
自由	海洋	淹水	游泳	0.495	0.262	0.4	0.307	0.249	0.086	0.139
鴨子	海洋	冷水	游泳	0.492	0.306	0.4	0.398	0.163	0.22	0.229
自由式	陽光	呼吸	游泳	0.492	0.457	0.255	0.338	0.122	0.231	0.206
鴨子	體育	冷水	游泳	0.491	0.306	0.411	0.398	0.238	0.22	0.165
鴨子	體育	蛙鏡	游泳	0.491	0.306	0.411	0.464	0.238	0.238	0.214
鴨子	蛙式	體力	游泳	0.49	0.306	0.492	0.277	0.219	0.178	0.188
水	健康	比賽	游泳	0.488	0.384	0.331	0.387	0.23	0.145	0.237
運動	鴨子	冷水	游泳	0.488	0.369	0.306	0.398	0.245	0.12	0.22
水池	自由	體力	游泳	0.487	0.456	0.262	0.277	0.172	0.174	0.162
陽光	自由	淹水	游泳	0.484	0.255	0.262	0.307	0.187	0.068	0.086
健康	鴨子	冷水	游泳	0.481	0.331	0.306	0.398	0.135	0.198	0.22
鴨子	陽光	蛙式	游泳	0.48	0.306	0.255	0.492	0.219	0.219	0.135
水	夏天	健康	游泳	0.48	0.384	0.394	0.331	0.219	0.23	0.18
運動	自由式	鴨子	游泳	0.479	0.369	0.457	0.306	0.248	0.245	0.16
水	健康	海灘	游泳	0.479	0.384	0.331	0.361	0.23	0.188	0.178
自由式	陽光	體力	游泳	0.478	0.457	0.255	0.277	0.122	0.157	0.233
鴨子	蛙鏡	冷水	游泳	0.478	0.306	0.464	0.398	0.238	0.22	0.232
水池	夏天	自由	游泳	0.478	0.456	0.394	0.262	0.242	0.172	0.22
陽光	淹水	冷水	游泳	0.477	0.255	0.307	0.398	0.068	0.209	0.206
運動	鴨子	海洋	游泳	0.476	0.369	0.306	0.4	0.245	0.191	0.163
泳裝	體力	淹水	游泳	0.476	0.402	0.277	0.307	0.248	0.168	0.095
健康	淹水	海灘	游泳	0.476	0.331	0.307	0.361	0.194	0.178	0.151
呼吸	減肥	冷水	游泳	0.475	0.338	0.353	0.398	0.204	0.182	0.229
海水	自由	體力	游泳	0.474	0.451	0.262	0.277	0.184	0.17	0.162
海邊	淹水	呼吸	游泳	0.472	0.4	0.307	0.338	0.157	0.195	0.221
夏天	體力	呼吸	游泳	0.472	0.394	0.277	0.338	0.079	0.209	0.25
自由	體力	冷水	游泳	0.472	0.262	0.277	0.398	0.162	0.136	0.166
夏天	自由	體力	游泳	0.472	0.394	0.262	0.277	0.22	0.079	0.162
淹水	呼吸	海灘	游泳	0.471	0.307	0.338	0.361	0.221	0.151	0.164
泳裝	健康	淹水	游泳	0.471	0.402	0.331	0.307	0.207	0.168	0.194
陽光	蛙式	體力	游泳	0.469	0.255	0.492	0.277	0.135	0.233	0.188
海洋	體力	消暑	游泳	0.467	0.4	0.277	0.377	0.127	0.243	0.217
蛙式	淹水	呼吸	游泳	0.464	0.492	0.307	0.338	0.203	0.249	0.221
運動	夏天	鴨子	游泳	0.464	0.369	0.394	0.306	0.158	0.245	0.203
鴨子	海水	自由	游泳	0.463	0.306	0.451	0.262	0.225	0.147	0.184
鴨子	自由	冷水	游泳	0.462	0.306	0.262	0.398	0.147	0.22	0.136
鴨子	海水	體力	游泳	0.461	0.306	0.451	0.277	0.225	0.178	0.17
水池	夏天	陽光	游泳	0.457	0.456	0.394	0.255	0.242	0.161	0.245
水池	陽光	自由	游泳	0.453	0.456	0.255	0.262	0.161	0.172	0.187
鴨子	自由	體育	游泳	0.448	0.306	0.262	0.411	0.147	0.238	0.146
健身	夏天	陽光	游泳	0.448	0.491	0.394	0.255	0.218	0.23	0.245
夏天	健康	淹水	游泳	0.447	0.394	0.331	0.307	0.18	0.211	0.194
水	鴨子	蛙鏡	游泳	0.446	0.384	0.306	0.464	0.241	0.228	0.238
夏天	自由	淹水	游泳	0.446	0.394	0.262	0.307	0.22	0.211	0.086
鴨子	體育	消暑	游泳	0.445	0.306	0.411	0.377	0.238	0.162	0.249
自由	海洋	冷水	游泳	0.444	0.262	0.4	0.398	0.249	0.136	0.229
陽光	體力	淹水	游泳	0.444	0.255	0.277	0.307	0.233	0.068	0.095
淹水	減肥	冷水	游泳	0.44	0.307	0.353	0.398	0.182	0.206	0.229
健康	淹水	冷水	游泳	0.437	0.331	0.307	0.398	0.194	0.198	0.206
陽光	自由	消暑	游泳	0.437	0.255	0.262	0.377	0.187	0.148	0.122
自由式	體力	呼吸	游泳	0.435	0.457	0.277	0.338	0.157	0.231	0.25
泳裝	體力	冷水	游泳	0.435	0.402	0.277	0.398	0.248	0.229	0.166
淹水	呼吸	冷水	游泳	0.434	0.307	0.338	0.398	0.221	0.206	0.182
夏天	陽光	淹水	游泳	0.433	0.394	0.255	0.307	0.245	0.211	0.068
運動	鴨子	消暑	游泳	0.43	0.369	0.306	0.377	0.245	0.216	0.162
運動	水	鴨子	游泳	0.426	0.369	0.384	0.306	0.146	0.245	0.241
自由	海洋	消暑	游泳	0.425	0.262	0.4	0.377	0.249	0.122	0.243
夏天	呼吸	減肥	游泳	0.424	0.394	0.338	0.353	0.209	0.249	0.204
水	夏天	鴨子	游泳	0.421	0.384	0.394	0.306	0.219	0.241	0.203
水池	陽光	體力	游泳	0.42	0.456	0.255	0.277	0.161	0.174	0.233
蛙式	體力	呼吸	游泳	0.42	0.492	0.277	0.338	0.188	0.249	0.25
健身	鴨子	陽光	游泳	0.417	0.491	0.306	0.255	0.185	0.23	0.219
鴨子	體力	冷水	游泳	0.417	0.306	0.277	0.398	0.178	0.22	0.166
體力	呼吸	冷水	游泳	0.416	0.277	0.338	0.398	0.25	0.166	0.182
水	夏天	自由	游泳	0.416	0.384	0.394	0.262	0.219	0.185	0.22
自由	體力	消暑	游泳	0.414	0.262	0.277	0.377	0.162	0.122	0.217
水	健康	鴨子	游泳	0.413	0.384	0.331	0.306	0.23	0.241	0.135
夏天	淹水	減肥	游泳	0.412	0.394	0.307	0.353	0.211	0.249	0.182
陽光	呼吸	消暑	游泳	0.411	0.255	0.338	0.377	0.206	0.148	0.205
鴨子	陽光	消暑	游泳	0.41	0.306	0.255	0.377	0.219	0.162	0.148
鴨子	自由	海洋	游泳	0.409	0.306	0.262	0.4	0.147	0.163	0.249
陽光	淹水	呼吸	游泳	0.406	0.255	0.307	0.338	0.068	0.206	0.221
健身	陽光	自由	游泳	0.404	0.491	0.255	0.262	0.23	0.186	0.187
鴨子	體力	消暑	游泳	0.403	0.306	0.277	0.377	0.178	0.162	0.217
健康	淹水	比賽	游泳	0.402	0.331	0.307	0.387	0.194	0.237	0.191
夏天	自由	減肥	游泳	0.401	0.394	0.262	0.353	0.22	0.249	0.14
自由	海洋	體力	游泳	0.4	0.262	0.4	0.277	0.249	0.162	0.127
水	鴨子	體育	游泳	0.4	0.384	0.306	0.411	0.241	0.221	0.238
夏天	淹水	呼吸	游泳	0.399	0.394	0.307	0.338	0.211	0.209	0.221
陽光	呼吸	冷水	游泳	0.394	0.255	0.338	0.398	0.206	0.209	0.182
水	夏天	陽光	游泳	0.393	0.384	0.394	0.255	0.219	0.177	0.245
夏天	鴨子	自由	游泳	0.392	0.394	0.306	0.262	0.203	0.22	0.147
淹水	呼吸	減肥	游泳	0.392	0.307	0.338	0.353	0.221	0.182	0.204
淹水	呼吸	比賽	游泳	0.39	0.307	0.338	0.387	0.221	0.191	0.231
陽光	自由	冷水	游泳	0.383	0.255	0.262	0.398	0.187	0.209	0.136
水	自由	體力	游泳	0.381	0.384	0.262	0.277	0.185	0.194	0.162
水	鴨子	自由	游泳	0.378	0.384	0.306	0.262	0.241	0.185	0.147
泳裝	體力	消暑	游泳	0.378	0.402	0.277	0.377	0.248	0.214	0.217
鴨子	體力	呼吸	游泳	0.37	0.306	0.277	0.338	0.178	0.123	0.25
夏天	陽光	體力	游泳	0.37	0.394	0.255	0.277	0.245	0.079	0.233
泳裝	體力	呼吸	游泳	0.358	0.402	0.277	0.338	0.248	0.163	0.25
鴨子	自由	體力	游泳	0.357	0.306	0.262	0.277	0.147	0.178	0.162
體力	淹水	呼吸	游泳	0.357	0.277	0.307	0.338	0.095	0.25	0.221
水	鴨子	體力	游泳	0.353	0.384	0.306	0.277	0.241	0.194	0.178
水	陽光	自由	游泳	0.352	0.384	0.255	0.262	0.177	0.185	0.187
鴨子	陽光	呼吸	游泳	0.351	0.306	0.255	0.338	0.219	0.123	0.206
泳裝	自由	體力	游泳	0.335	0.402	0.262	0.277	0.196	0.248	0.162
夏天	陽光	呼吸	游泳	0.328	0.394	0.255	0.338	0.245	0.209	0.206
陽光	體力	冷水	游泳	0.322	0.255	0.277	0.398	0.233	0.209	0.166
體力	呼吸	消暑	游泳	0.321	0.277	0.338	0.377	0.25	0.217	0.205
水	陽光	體力	游泳	0.312	0.384	0.255	0.277	0.177	0.194	0.233
陽光	體力	消暑	游泳	0.311	0.255	0.277	0.377	0.233	0.148	0.217
鴨子	陽光	冷水	游泳	0.311	0.306	0.255	0.398	0.219	0.22	0.209
水	鴨子	陽光	游泳	0.307	0.384	0.306	0.255	0.241	0.177	0.219
夏天	鴨子	陽光	游泳	0.289	0.394	0.306	0.255	0.203	0.245	0.219
鴨子	陽光	自由	游泳	0.27	0.306	0.255	0.262	0.219	0.147	0.187
夏天	陽光	自由	游泳	0.26	0.394	0.255	0.262	0.245	0.22	0.187
陽光	自由	體力	游泳	0.212	0.255	0.262	0.277	0.187	0.233	0.162
鴨子	陽光	體力	游泳	0.209	0.306	0.255	0.277	0.219	0.178	0.233
陽光	體力	呼吸	游泳	0.182	0.255	0.277	0.338	0.233	0.206	0.25
