				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
舒服	阿拉伯	毛	地毯	0.441	0.295	0.327	0.308	0.139	0.162	0.186
毛球	教堂	阿拉伯	地毯	0.441	0.287	0.382	0.327	0.157	0.165	0.234
毛球	客廳	阿拉伯	地毯	0.44	0.287	0.397	0.327	0.187	0.165	0.218
波斯貓	毛巾	豪華	地毯	0.433	0.324	0.452	0.298	0.207	0.219	0.215
舒服	毛球	禮堂	地毯	0.433	0.295	0.287	0.251	0.227	0.085	0.088
舒服	貓咪	阿拉丁	地毯	0.432	0.295	0.275	0.346	0.169	0.117	0.197
貓咪	教堂	阿拉伯	地毯	0.431	0.275	0.382	0.327	0.192	0.127	0.234
舒服	羊毛	豪華	地毯	0.431	0.295	0.47	0.298	0.21	0.234	0.187
紅色	舒服	阿拉伯	地毯	0.426	0.261	0.295	0.327	0.091	0.227	0.139
保暖	婚禮	灰塵	地毯	0.426	0.283	0.324	0.371	0.124	0.187	0.242
舒適	阿拉伯	毛	地毯	0.425	0.258	0.327	0.308	0.159	0.122	0.186
舒服	客廳	阿拉伯	地毯	0.425	0.295	0.397	0.327	0.236	0.139	0.218
毛球	禮堂	阿拉丁	地毯	0.423	0.287	0.251	0.346	0.088	0.174	0.199
舒服	灰塵	毛	地毯	0.42	0.295	0.371	0.308	0.229	0.162	0.161
婚禮	灰塵	阿拉丁	地毯	0.419	0.324	0.371	0.346	0.242	0.211	0.169
毛球	婚禮	阿拉丁	地毯	0.418	0.287	0.324	0.346	0.154	0.174	0.211
紅色	保暖	阿拉伯	地毯	0.415	0.261	0.283	0.327	0.121	0.227	0.108
波斯	毛球	豪華	地毯	0.415	0.388	0.287	0.298	0.202	0.187	0.169
貓咪	禮堂	阿拉伯	地毯	0.412	0.275	0.251	0.327	0.178	0.127	0.135
吸塵器	毛球	禮堂	地毯	0.41	0.38	0.287	0.251	0.222	0.199	0.088
舒服	毛球	阿拉丁	地毯	0.409	0.295	0.287	0.346	0.227	0.117	0.174
舒服	毛球	婚禮	地毯	0.407	0.295	0.287	0.324	0.227	0.118	0.154
阿拉伯	毛	豪華	地毯	0.4	0.327	0.308	0.298	0.186	0.215	0.131
舒服	婚禮	灰塵	地毯	0.4	0.295	0.324	0.371	0.118	0.229	0.242
保暖	貓咪	阿拉伯	地毯	0.4	0.283	0.275	0.327	0.25	0.108	0.127
吸塵器	毛球	阿拉丁	地毯	0.4	0.38	0.287	0.346	0.222	0.217	0.174
紅色	毛球	教堂	地毯	0.399	0.261	0.287	0.382	0.216	0.159	0.157
波斯	柔軟	毛	地毯	0.399	0.388	0.314	0.308	0.153	0.223	0.234
吸塵器	紅色	毛	地毯	0.396	0.38	0.261	0.308	0.187	0.142	0.224
保暖	阿拉伯	豪華	地毯	0.395	0.283	0.327	0.298	0.108	0.19	0.215
波斯	保暖	貓咪	地毯	0.395	0.388	0.283	0.275	0.089	0.212	0.25
舒適	毛球	阿拉丁	地毯	0.395	0.258	0.287	0.346	0.21	0.112	0.174
紅色	毛球	阿拉丁	地毯	0.393	0.261	0.287	0.346	0.216	0.111	0.174
波斯貓	保暖	禮堂	地毯	0.393	0.324	0.283	0.251	0.201	0.169	0.095
舒適	婚禮	阿拉伯	地毯	0.392	0.258	0.324	0.327	0.237	0.159	0.121
保暖	禮堂	灰塵	地毯	0.391	0.283	0.251	0.371	0.095	0.187	0.232
舒服	貓咪	禮堂	地毯	0.389	0.295	0.275	0.251	0.169	0.085	0.178
紅色	舒服	毛	地毯	0.387	0.261	0.295	0.308	0.091	0.224	0.162
毛球	阿拉丁	豪華	地毯	0.384	0.287	0.346	0.298	0.174	0.169	0.204
舒服	阿拉丁	豪華	地毯	0.383	0.295	0.346	0.298	0.117	0.234	0.204
舒服	毛球	阿拉伯	地毯	0.377	0.295	0.287	0.327	0.227	0.139	0.165
貓咪	教堂	阿拉丁	地毯	0.376	0.275	0.382	0.346	0.192	0.197	0.238
波斯貓	阿拉伯	豪華	地毯	0.375	0.324	0.327	0.298	0.14	0.219	0.215
舒服	毛	豪華	地毯	0.373	0.295	0.308	0.298	0.162	0.234	0.131
保暖	貓咪	阿拉丁	地毯	0.371	0.283	0.275	0.346	0.25	0.086	0.197
舒服	禮堂	灰塵	地毯	0.37	0.295	0.251	0.371	0.085	0.229	0.232
舒適	婚禮	阿拉丁	地毯	0.368	0.258	0.324	0.346	0.237	0.112	0.211
禮堂	灰塵	阿拉丁	地毯	0.368	0.251	0.371	0.346	0.232	0.199	0.169
舒適	毛巾	婚禮	地毯	0.364	0.258	0.452	0.324	0.237	0.237	0.196
柔軟	阿拉伯	毛	地毯	0.364	0.314	0.327	0.308	0.165	0.234	0.186
毛球	阿拉伯	豪華	地毯	0.363	0.287	0.327	0.298	0.165	0.169	0.215
吸塵器	禮堂	阿拉丁	地毯	0.362	0.38	0.251	0.346	0.199	0.217	0.199
吸塵器	舒服	毛球	地毯	0.355	0.38	0.295	0.287	0.157	0.222	0.227
紅色	教堂	阿拉伯	地毯	0.351	0.261	0.382	0.327	0.159	0.227	0.234
保暖	貓咪	教堂	地毯	0.339	0.283	0.275	0.382	0.25	0.16	0.192
舒適	毛球	阿拉伯	地毯	0.337	0.258	0.287	0.327	0.21	0.159	0.165
