				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
健康	迷路	鞋子	登山	0.393	0.307	0.4	0.32	0.164	0.235	0.237
辛苦	健身	冒險	登山	0.391	0.261	0.451	0.327	0.228	0.193	0.227
健身	風景	迷失	登山	0.39	0.451	0.271	0.25	0.197	0.184	0.201
健康	累	潛水	登山	0.386	0.307	0.266	0.423	0.221	0.172	0.217
辛苦	游泳	風景	登山	0.385	0.261	0.419	0.271	0.203	0.119	0.245
迷路	毅力	風景	登山	0.381	0.4	0.344	0.271	0.232	0.249	0.153
累	潛水	望遠	登山	0.38	0.266	0.423	0.304	0.217	0.175	0.221
辛苦	迷失	望遠	登山	0.38	0.261	0.25	0.304	0.237	0.118	0.08
健康	冒險	累	登山	0.376	0.307	0.327	0.266	0.204	0.221	0.1
毅力	風景	鞋子	登山	0.374	0.344	0.271	0.32	0.153	0.179	0.229
辛苦	鞋子	望遠	登山	0.373	0.261	0.32	0.304	0.239	0.118	0.155
背包	風景	迷失	登山	0.373	0.431	0.271	0.25	0.173	0.205	0.201
辛苦	高山	迷失	登山	0.372	0.261	0.472	0.25	0.218	0.237	0.156
健康	迷路	風景	登山	0.37	0.307	0.4	0.271	0.164	0.196	0.249
運動	迷失	鞋子	登山	0.37	0.339	0.25	0.32	0.125	0.236	0.18
運動	辛苦	鞋子	登山	0.368	0.339	0.261	0.32	0.077	0.236	0.239
辛苦	游泳	冒險	登山	0.364	0.261	0.419	0.327	0.203	0.193	0.246
健康	累	望遠	登山	0.359	0.307	0.266	0.304	0.221	0.123	0.175
休閒	毅力	迷失	登山	0.345	0.292	0.344	0.25	0.139	0.174	0.228
運動	累	迷失	登山	0.333	0.339	0.266	0.25	0.149	0.125	0.248
累	鞋子	望遠	登山	0.331	0.266	0.32	0.304	0.23	0.175	0.155
健康	冒險	鞋子	登山	0.328	0.307	0.327	0.32	0.204	0.235	0.188
毅力	迷失	鞋子	登山	0.328	0.344	0.25	0.32	0.228	0.179	0.18
游泳	累	風景	登山	0.326	0.419	0.266	0.271	0.238	0.245	0.147
累	迷失	望遠	登山	0.317	0.266	0.25	0.304	0.248	0.175	0.08
辛苦	潛水	迷失	登山	0.317	0.261	0.423	0.25	0.208	0.237	0.171
辛苦	健身	迷失	登山	0.313	0.261	0.451	0.25	0.228	0.237	0.184
運動	累	鞋子	登山	0.311	0.339	0.266	0.32	0.149	0.236	0.23
背包	累	迷失	登山	0.304	0.431	0.266	0.25	0.19	0.205	0.248
累	潛水	迷失	登山	0.303	0.266	0.423	0.25	0.217	0.248	0.171
健身	累	迷失	登山	0.294	0.451	0.266	0.25	0.241	0.184	0.248
背包	辛苦	迷失	登山	0.293	0.431	0.261	0.25	0.207	0.205	0.237
辛苦	冒險	鞋子	登山	0.288	0.261	0.327	0.32	0.193	0.239	0.188
毅力	風景	迷失	登山	0.283	0.344	0.271	0.25	0.153	0.228	0.201
辛苦	休閒	迷失	登山	0.283	0.261	0.292	0.25	0.108	0.237	0.174
健康	累	風景	登山	0.281	0.307	0.266	0.271	0.221	0.196	0.147
迷路	風景	鞋子	登山	0.277	0.4	0.271	0.32	0.249	0.237	0.229
辛苦	風景	鞋子	登山	0.265	0.261	0.271	0.32	0.119	0.239	0.229
健康	迷失	鞋子	登山	0.265	0.307	0.25	0.32	0.198	0.235	0.18
游泳	風景	迷失	登山	0.262	0.419	0.271	0.25	0.245	0.232	0.201
辛苦	游泳	迷失	登山	0.257	0.261	0.419	0.25	0.203	0.237	0.232
休閒	累	迷失	登山	0.253	0.292	0.266	0.25	0.132	0.174	0.248
累	風景	鞋子	登山	0.251	0.266	0.271	0.32	0.147	0.23	0.229
健康	風景	鞋子	登山	0.239	0.307	0.271	0.32	0.196	0.235	0.229
健康	風景	迷失	登山	0.233	0.307	0.271	0.25	0.196	0.198	0.201
風景	迷失	鞋子	登山	0.232	0.271	0.25	0.32	0.201	0.229	0.18
辛苦	風景	迷失	登山	0.225	0.261	0.271	0.25	0.119	0.237	0.201
游泳	累	迷失	登山	0.216	0.419	0.266	0.25	0.238	0.232	0.248
健康	累	鞋子	登山	0.208	0.307	0.266	0.32	0.221	0.235	0.23
累	風景	迷失	登山	0.191	0.266	0.271	0.25	0.147	0.248	0.201
累	迷失	鞋子	登山	0.179	0.266	0.25	0.32	0.248	0.23	0.18
辛苦	迷失	鞋子	登山	0.175	0.261	0.25	0.32	0.237	0.239	0.18
健康	累	迷失	登山	0.156	0.307	0.266	0.25	0.221	0.198	0.248
